Id,Title,Price,Distance,Time,EstimationMusic,Popularity,Category 
198625,DIESEN DONNERSTAG // LUCKY LADIES,0,1.684412452405399,1231,0,0,Restaurant/cafe
198641,FEIERFEIL : : TOUR 2014,0,202.02623342288607,1254,1000,9,none
198628,Eurodance Party,0,374.2538636268755,806,0,7,Community
198658,Foto-Aktion mit Fotografin Nadine Rodler,0,258.9466461390868,1099,0,2,none
198645,Livemusik zum Haxentag,0,24.23044689151399,1245,0,118,Restaurant/cafe
198722,TOS Idiom Tour Jugendhaus Mengen,0,461.44729889193167,790,0,1,none
191468,Grundkurs Latein Stufe 1  - Abensberg,0,284.28292533627473,1353,0,2,none
191441,TV Noir Konzerte #7 in Münster: DEAR READER & HERRENMAGAZIN,0,433.8330983647671,656,1000,448,Tv show
191292,Cologne Jass Society – »Christmas time in New Orleans«,0,483.54252280625053,672,1000,118,Non-profit organization
191459,1. Bürgerbräufest,0,303.8766267276859,483,0,264,Travel/leisure
191500,Jolanda Hunter & The Freedom Fries,8,351.15787115074653,1386,1000,378,Club
191501,Disco Karaoke Party im Fritzpatrick's Irish Pub in Essen,0,470.70888324150224,392,1000,498,none
191058,Open Stage,0,466.77120218230095,1245,0,172,Non-profit organization
191496,LichterZauber,0,360.66857996413603,1247,0,48,Tours/sightseeing
191472,Schwarz/Weiß Jugendparty XXL,3.5,391.8512549651178,372,1000,5,Company
191497,Pflanzaktion an der Kunstvilla!,0,259.4941573130461,1160,0,1,Museum/art gallery
191507,QUNSTWERK - Kölner Dom Support der DKMS,0,475.6701212006403,1403,824,1,none
191517,U2 Tribute Band Vertigo,6,402.1217567911944,1282,1000,27,none
191296,Beat Brothers Back in Relax´t,0,-1,1380,1000,65,none
191539,Mickie Krause - Die große Sangria Party,0,377.3997763282636,1302,1000,0,none
191480,CHIXDIGGIT! + NIMRODS + FEEBLES,0,454.6546533632441,448,1000,112,Club
191566,datLÄB #003,0,479.2435202158549,1202,0,0,none
191583,Il Mondo - The best of und Meer - Tag 3,0,-1,645,0,0,none
191546,Poetry in Motion 27.Nacht,0,358.18361618763663,402,1000,37,none
191595,SHAKE UP pres. ***X.MAS.SIVE*** The Oldskool Issue,0,476.1317337431656,692,1000,49,Record label
191254,Entspannt in Weingarten shoppen und den Blutfreitag genießen,0,465.95632011669863,1208,0,1,none
191601,Garten-Praxis-Führung Der Japanische Garten im Frühjahr,0,360.66857996413603,1232,0,48,none
191597,Cherry Casino ; The dirty Robbers,0,254.92625408091115,1387,1000,76,Bar
191255,Friends of Facebook  VOL.6,5,448.789357592748,365,1000,33,Food/beverages
191256,Tunten und Tanten,0,433.8330983647671,1175,0,20,none
191634,Fretless,0,430.10627396455925,1324,0,167,Bar
191604,"COMABREAKZ ft. SKYNET, KRONIK, MC KRYPTOMEDIC",0,477.88500768950695,1492,0,130,none
191581,The Kissing Bluessession V,0,364.4731892595892,896,999,65,Bar
191605,Obituary + Support,0,470.2187133828586,503,1000,338,Arts/entertainment/nightlife
191636,Better News - Jazz live,0,357.67267899103143,940,0,7,none
191259,80er Party,0,316.4392891793688,1373,0,65,Regional website
191652,"TANZGEWITTER Techno is dead! w./ Marco Remus, Viper XXL, Man at Arms,uvm,",0,433.8330983647671,575,0,37,none
191665,Weihnachten an der Front - Historische Revue,0,470.1420146426944,1436,0,260,none
191261,4-Teens Preview - Türkisch für Anfänger,0,296.1717694467078,402,0,5,none
191646,VERSTECK ( elektronische Tanzmusik ),0,381.53985656807555,1239,1000,4,Club
190299,Felix Heydemann Live Lounge feat. Kate Carrer & Philip Roesler,0,537.762990889346,419,1000,148,Restaurant/cafe
190265,Planet Rock + Wave + Getränkespecial @ Rockfabrik,0,360.53291460524036,449,1000,13,Club
190313,Nacht der Musik,0,350.8907669384671,971,978,13,Restaurant/cafe
190201,Ferien-Fete: Beachparty,0,-1,532,0,0,none
190318,DISDAS MIT DJ STENZ M.,0,356.64681816097567,981,0,0,Bar
190334,Twisten in Taucha / Café Esprit,0,94.08977896455232,1115,0,111,Musician/band
190335,Gurdan Thomas - Akustischer Folkpop mit Blechblas und Akkordeon,0,357.67267899103143,949,0,7,Restaurant/cafe
190351,Jazz im Keller- Jazz Session,0,351.15787115074653,1117,1000,378,Club
190321,Die große Johann Strauß Gala,0,192.32741545045397,1003,0,190,Government organization
190322,Dark City Nürnberg  (immer am zweiten Freitag im Monat),5,256.27537365750004,952,0,0,Community
190323,Echte Kerle - Project X,0,296.1717694467078,453,0,5,none
190341,?H E U T E? Kopfnicker Party DORTMUND - Die Deutsch-HipHop-Party im FZW,0,440.4508424031984,763,1000,593,none
190325,WALZER im KAFFEEHAUS,0,-1,675,0,0,none
190326,Der legendäre LOOP-DONNERSTAG - alle Ladies for free!,0,256.27537365750004,902,0,0,Concert venue
190347,House of Lords + Support,0,470.2187133828586,365,1000,338,Arts/entertainment/nightlife
190331,GERT KILIAN & “afropean project”,0,329.0235332919524,973,0,103,Arts/entertainment/nightlife
190372,Down Below Zeichen Tour 2012,0,-1,407,0,0,Musician/band
190398,Freitag der 13. könnte Dein Glückstag werden! KMIYC Singleparty in HIMMERICH - 13.09.2013 - 16+,0,527.4527384482519,952,1000,24,none
190414,NACHTRESIDENZ - Die Samstagnacht im S-CLUB! FSK ab 20! (12.05.2012),6,291.1113135924524,463,1000,28,none
190388,Irish Harp Pub,0,-1,1006,0,0,Musician/band
190376,RnR Stammtisch Leipzig / Tonelli's,0,-1,978,0,0,Musician/band
190390,Literatur im Folkwang: Philipp Schönthaler,5,470.73507955768025,945,0,61,Company
190377,Krisiun - Malevolent Creation - Vital Remains + Support,0,470.2187133828586,379,1000,338,Arts/entertainment/nightlife
190378,MOTORCHESTRA Aftershow Klubnacht / 16 STEPS TO HEAVEN,0,476.7133836568402,966,0,124,Record label
190393,Double Face - Travestie Entertainment,0,-1,1022,0,0,none
190433,06.MÄRZ Campus Szene // Angels Lounge,0,456.3074362314653,761,0,0,Club
190405,IT'S ALL ABOUT TECHNO | DJANE'S NIGHT [21.02.2014] with Sophie Nixdorf  · Oliver Anderson  · Dave Simon · Eve Schwarz  · C.7even  · Joey Weterra  · TheDuchess  · Tanya Aurel,0,368.2896186603582,1113,1000,20,none
190418,SKIP TO FRIDAY - LIVE,0,463.6418015138356,1016,0,21,Musician/band
190406,Trikerstammtisch,0,397.55731098188835,666,299,24,none
190422,Karnevalsparty,0,475.19317796913316,715,856,33,Public figure
190396,Dark Club Night,0,190.2932803644919,1015,0,118,Concert tour
190448,? BLACK&WHITE ? freiDAY ? 08.11.13 ?,0,359.4754992621522,1008,1000,8,none
190426,WRONG KONG + PARDON MS. ARDEN,0,360.6248871655441,420,1000,1765,Club
190411,Seven (7) - Die Gitarrenparty mit DJ Lemmi,0,459.6043825728441,1022,0,20,Arts/entertainment/nightlife
190450,50.000er Poker Turnier,0,443.0437467034512,1141,0,322,Business services
190464,Krimilesung mit Claudia Vilshöfer,10,483.54252280625053,987,0,118,Non-profit organization
190431,2. Punk 'N' Billy,0,203.67162763079762,1156,0,250,Arts/entertainment/nightlife
190456,Die Baer und das Pack Live im Relax´t!,0,364.4731892595892,1142,1000,65,Bar
190445,Konzert,0,254.92625408091115,1133,0,76,Bar
190467,club.club.tiger@whz-club || suite.saturday,0,254.51313536133378,876,0,146,none
190485,HATIPUH* Tante Rike macht es B2B,0,467.1779386264033,1134,0,10,Club
190500,IWWWDNW,0,537.762990889346,369,1000,148,Restaurant/cafe
190514,MASSiF CENTRAL Februaredition mit Bauer & Bartoszek + Villeroy & Bass,0,359.4562826730022,384,1000,268,Society/culture website
190491,UEFA Champions League Gruppenphase,0,88.12799331006602,1027,0,11,none
190516,"Elster Club (le):: Record Release Party::, supp. Glory Art Youth (ks)",0,133.88315537421792,385,1000,485,Club
190502,Dr. med. Eckart von Hirschhausen - Wunderheiler,0,95.53498542077081,1539,0,190,none
190492,Fledermausführungen,0,471.6177041980539,1183,0,15,Tours/sightseeing
190477,Saturdays mit Lutz Vegas,0,537.762990889346,442,1000,148,Restaurant/cafe
190509,** HEXENBALL ** mit Albkracher,0,400.27791288916967,1107,0,272,Club
190534,Voodoo Kult,0,272.56779927239097,1013,911,14,Club
190510,Theater Mummpitz - „HEXENSCHUSS“ von John Graham,0,431.17137220990435,721,0,79,Attractions/things to do
190541,Ü30/PLUS Maitanz Edition,0,489.6574055962482,816,1000,25,Organization
190568,Im Visier - Benjamin Eisenberg,15,485.51756683146095,401,0,265,none
190583,QUEEN II Konzert Walsrode,0,348.12445138550237,1372,0,152,none
190574,Preview - Krieg der Knöpfe,0,296.1717694467078,415,0,5,Company
190588,Business Women's Society,0,358.9523372041923,986,0,50,Restaurant/cafe
190581,15 Jahre Chaplin´s vs. Yami´s B-DAY,0,135.74336734002256,1015,1000,24,Bar
190620,chainsaw.massacre@whz-club || electro.suite,0,254.51313536133378,1148,1000,146,none
190605,22. Internationaler Augsburger Jazzsommer,0,360.66857996413603,1258,0,48,Tours/sightseeing
190621,CONNCETION DAY ? EDITION BERLIN CONNECTION ?,0,358.9523372041923,1181,1000,50,Restaurant/cafe
190622,Gipsy Disco Madness präsentiert Maik Mondial,0,398.4131658356031,1078,0,51,none
190606,Die kleine Meerjungfrau - Das Musical,0,192.32741545045397,1010,0,190,Government organization
190639,YEAH! Black Edition feat. Ray-D & DJ Jellin,5,291.1113135924524,385,1000,28,none
190597,EULE ON SPEED 120 Minuten Party Münster / FREIER EINTRITT BIS 21:30 UHR!,0,434.98663028076237,1161,908,54,Arts/entertainment/nightlife
190627,Qunstwerk - 7Zwerge Festival,0,485.6943783402319,1268,831,89,none
190641,Kölner Lichter LIVE Übertragung + Björn Heuser Konzert,0,474.8015286376703,526,0,1,Restaurant/cafe
190646,"Buchpräsentation: 111 Orte in Bonn, die man gesehen haben muss",0,466.20828940239744,966,0,9,Hotel
190630,15.6. Workshop KlangImpulse - Jeder kann Musizieren,0,104.0513190558283,1226,0,9,Arts/entertainment/nightlife
190668,DeepARTure,0,385.33977737858544,372,1000,4,none
190699,FRIZZ FEICK & HERR SCHOEN UND SO,0,359.744421715997,344,1000,334,Travel/leisure
190670,Scottish Evening,0,252.2257236212842,512,0,58,Arts/entertainment/nightlife
190717,RHYTHM AND BLUES,0,381.53985656807555,1205,1000,4,Club
190672,DASDING Black Affairs // Ulm,0,399.6588865920999,1141,1000,21,none
190704,USU & SGA psychotisieren: Guardian Alien (USA) w/ Dromedada (DD),0,-1,1258,0,0,none
190676,YOKO - KinderClub-Preview,0,354.22980594568025,373,0,12,none
190710,KINO IM BÜZ - ANOTHER YEAR,0,359.744421715997,383,160,334,none
190694,1 Jahr DISTILLERS BAR!,0,356.64681816097567,1051,0,0,Bar
190695,TV Noir Konzerte #7 in Kassel: DEAR READER & HERRENMAGAZIN,0,296.88314440280095,653,1000,736,none
190773,Station 23 @ Elbrock HTW,0,10.43203891977243,1240,0,0,Concert venue
190743,"Danke, Thomas Lurz!",0,304.7349914088758,1253,0,0,Travel/leisure
190834,Uwe Steimle Zeit heilt alle Wunder,0,162.16356745590406,456,971,166,Company
190817,"Münchener Kammerorchester - Alice Sara Ott, Klavier",0,470.1420146426944,1411,1000,260,none
190753,07.12 ~ 1 YEAR NO BOOTY NO PARTY ~ SIR JAI (Kool Savas) - Jugglerz (DJ Meska & Shotta Paul) - DJ Sidekickz ~ VILLA FLORA,0,361.7205615437516,1037,1000,163,Arts/entertainment/nightlife
197036,Finito!,0,222.3834388331097,1000,0,50,none
197187,SIX / Jessen / Schützenhaus,0,-1,1056,1000,111,Musician/band
197041,Public Viewing: in der OsnatelArena (VfL vs. DD Relegation Rückspiel),0,414.1164326004192,844,6,49,none
197340,Rabatte! Versteigerung! Gutscheine!,0,433.6867088076079,1127,0,6,none
197341,Advent auf CARL. - Adventsmarkt mit Programm für die ganze Familie,0,470.53287489552554,1408,0,760,Non-profit organization
197100,BASSMASSIVE,0,97.86131142538622,778,1000,84,Club
197354,? Sa. 29.03. ? The golden Era of Hip Hop & Funk ? Mit Soulfood (HH) ? Der Wolf & Nils Noise ?,0,438.5160781912971,1149,1000,22,none
197212,Rock-Session im Checkpoint + opening acts: LEFT THUMB UP + KONTROLLPUNKT + SPRENGKOPF + FOLIVORA,0,483.8579150080334,1044,1000,208,Arts/entertainment/nightlife
197060,Casablanca presents: Liederpoet aus Griechenland,0,-1,1160,997,75,none
197156,DE LA CREME,0,475.9740499011234,971,1000,16,Club
197157,PLÖPPCHEN feiert 1 Jahr NEULAND,"0,00",456.6021417783747,1484,998,67,none
197063,ACHT BRÜCKEN | Ein Tag rund um John Cage,0,474.5314560554329,457,1000,1402,Musician/band
197258,Havana Stadl Night || Partystadl Meitingen,0,346.29891264389283,1023,0,1,Club
197358,Whateva - for the ladies,0,466.7548620595661,1302,1000,15,Club
197162,Northern Greenhouse - 1.NOV - GEBURTSTAG,0,-1,1001,0,0,none
197281,GASTSPIEL Bob Lehmann ›Dirty Drechseln‹,0,118.28141201240551,1506,0,1012,Arts/entertainment/nightlife
197164,Gruseldinner - Frankensteins Braut,0,385.9397041121344,1414,0,243,none
197298,Kieran Goss - Tour 2014,0,475.1933863115175,1393,348,252,Concert venue
197299,NACKTBADEN - gescannt. gespeichert. Gelinkt,0,319.9726130806645,1833,1,85,none
197367,Ü30 PARTY mit DJ TOM & DJ DANI,0,296.18790509417965,1469,1000,8,Club
197362,Konzert,0,374.3611032250122,1178,0,240,Musician/band
197384,Unplugged,0,537.3643894319562,1161,0,2,Public places
197400,3. Nachbarschaftstreffen Tag des guten Lebens 2015,0,476.8833220616591,1545,0,2,Community/government
197286,SONiCFOOD Basskuscheln Special,0,1.8657319097061127,1000,995,18,Musician/band
197385,"Proxillian, Goats Rising, Shotgun Justice, Mental Defect",0,259.79226122174623,1099,1000,102,none
197372,Poetry Slam,4,-1,1149,0,105,none
197308,Jonathan Wilson,0,475.1933863115175,1159,995,252,none
197387,Kölner Karneval // After Zug Faschingsparty // 21.02.2012,0,271.93013198326423,381,0,10,Attractions/things to do
197404,Get it on! The FlowerPower Party,0,419.63080834346613,1156,1000,54,none
197291,Lange Nacht der Musik - Glockenbachwerkstatt,0,360.1290694080948,1198,993,1174,Musician/band
197452,Konzert,0,375.85148304337406,1142,0,1,Musician/band
197395,Valentine & The True Believer,0,102.73735852061743,1036,0,26,Restaurant/cafe
197411,Hans im Glück (ab 5 Jahren),0,262.6357498203058,1143,1,492,Arts/entertainment/nightlife
197396,? BLACK JACK ? FR.17.1.2014 ?,0,360.0344598545415,1078,1000,6,Arts/entertainment/nightlife
197466,Groovebox Cajon Workshop mit Ruven Ruppik,0,328.18898945723754,1341,0,1,Local business
197460,Pete Wyoming Bender & Joe Kucera,0,440.0834360692841,1001,0,3,Restaurant/cafe
197463,SCHWARZHALT,0,487.97172493549493,1070,993,0,Arts/entertainment/nightlife
197470,Katrin Bauerfeind - Mir fehlt ein Tag zwischen Sonntag und Montag - Geschichten vom schönen Scheitern,0,470.53287489552554,1370,0,760,Non-profit organization
197487,Girls just wanna have fun! Der Partyshake zum Frauentag,0,118.28141201240551,1489,1000,1012,Arts/entertainment/nightlife
197489,Trash Liebe,0,483.49531586145537,1477,0,10,Club
197430,RYAN KEEN - Room for Light Tour 2014,0,474.83015938284956,1208,1000,220,Event planning/event services
197501,Nasty Christmas,0,359.37431142149387,1422,1000,7,Club
197517,HiFi Basskuscheln,0,1.8657319097061127,965,608,18,none
197492,"KIEZKLUB SILVESTERPARTY 2013 | DIENSTAG, 31.12. | KIEZKLUB",0,1.828524285391342,1061,0,0,Club
197493,Gorilla Gunman und Ska GB,0,476.0339415047949,1100,0,4,Bar
197520,Sexy & Black Part 2,0,239.51598195961355,1198,1000,7,Club
197507,FRIDAY I´M IN LOVE,0,296.18790509417965,1099,1000,8,Club
197522,THE real HANGOVER PARTY,0,242.74924159494583,841,0,22,Club
197508,Motorsägenlehrgang der Firma Thieltges Gartentechnik,0,439.10751565544575,1495,0,1,none
197548,"KELLER STEFF, ROLAND HEFTER & MICHI DIETMAYR „3 MÄNNER MIT GITARRE“",0,304.24914965376297,1766,1000,523,Concert venue
197523,Fußball WM Finale: Deutschland - Argentinien,0,95.53498542077081,1255,0,190,none
197525,Girls Night Out,0,242.74924159494583,742,0,22,Club
197567,"ROBERT CRAY BAND live @ Muffathalle, MÜNCHEN",0,367.0154579460135,1532,0,0,Company
197511,THESE ARE THE BREAKS im Reitknecht 6,0,360.6248871655441,1484,1000,1765,Club
197557,Riot Brigade + Nakam,0,-1,1246,0,0,none
197600,Verbrennungen - (Theaterabo Salzachhalle),0,351.0910870307279,1142,0,291,Arts/entertainment/nightlife
197587,"LESUNG     ""Meer, Mörder & Musik“",0,434.0764832835649,1162,826,12,none
197588,Rockin' Rooster Club VI,0,469.53296635158625,1002,1000,20,none
197571,Das Märchenzelt: »Die schönsten Märchen zum Frühlinsanfang« (ab 4),0,362.07009218061336,1507,0,344,Arts/entertainment/nightlife
197616,Deutschland - das letzte große Abenteuer,0,464.6460657717506,1133,0,270,Restaurant/cafe
197605,Rock Before X-Mas 7,22,408.91106960399225,688,1000,105,Arts/entertainment/nightlife
197607,SONIC BOOM//SA.04.01.14//CARIBBEAN VIBES//CLUB KREUZBERG BONN,0,467.0822679596134,1065,0,3,Musician/band
197636,KABARETTWOCHE - 10. - 16.2.2014,0,1.8295477880462407,1102,0,54,none
197609,All that Variety - Charlie Martin & Mayo Velvo,18,485.51756683146095,1152,977,265,none
197651,Schlittenfahrt fahren auf dem Frühlingsfest in Lüdenscheid,0,425.73065767867456,1143,209,113,Travel/leisure
198178,Geierwally,15,385.9397041121344,1286,0,243,none
198228,URGE TO PLAY,0,2.1305760997050776,1006,1000,563,none
198272,AB IN DEN URLAUB! 400€ zu gewinnen || Die neue Schicht Meitingen,0,346.29891264389283,1499,0,0,Club
198088,Nomi Burlesque „New Years Tease“,0,487.3402141593812,1061,1000,12,none
198230,?Cosmotopias Wohnzimmer Club? 12.10. ?,0,438.5160781912971,981,1000,22,Club
198110,Originalton | PAUL LIDDELL (UK) | Britischer Songwriter mit unglaublicher Arbeitsmoral,0,424.23127769965055,1532,1000,17,none
198324,1000GRAM | 28. April | 21 Uhr,"4,00",61.3526124943602,1544,0,122,Arts/entertainment/nightlife
198188,DÜSSELDORF ? BLACK CITY BEATS & DJ SNAKE BIRTHDAY BASH vs. DJ BO / DJ DADO / DJ  RASIMCAN / DJ MAD / DJ KAMI-KACE / DJ SHANE / DJ DEENO / DJ SUGA / DJ NASTY / DJ UNIQUE / DJ BIZI BROWN /  DJ CARLO-S /  MC RAY RICH + RENNY RICH /  MC MR BIGGZ /// *SONDERVERANSTALTUNG,0,485.92346926951325,1135,0,26,Community
198327,16 Jahre Nachtcafe mit PSAIKO.DINO*,0,100.3641734803995,1170,0,0,Club
198148,La Cafetera Roja „Refugi Tape“ … cinespañolKONZERT,0,190.46761527866343,1573,0,1,Movie theater
198233,Jugendtheater Martinszell,0,464.6460657717506,1008,0,270,Restaurant/cafe
198234,Getränkehaus Plöchl Cup,0,229.05695439454178,1044,0,6,none
198150,< STREET FOOD DAY >,0,190.1108663501252,1112,0,4,none
198143,The Trouble Notes,0,102.73735852061743,1518,0,26,Restaurant/cafe
198330,Bastian Pastewka und seine Komplizen,0,526.9168637012705,1483,0,0,none
198164,KABARETTWOCHE - Die Wahrheit bleibt auf der Insel,0,1.8295477880462407,1104,0,54,Arts/entertainment/nightlife
198213,ICH FEIER MICH,0,475.9740499011234,981,1000,16,Club
198334,PLATZHIRSCH | Studenten-Donnerstag im Schaf,0,434.8541909055096,1217,1000,114,Club
198201,Heinz Ratz und Strom & Wasser | Rafael Cortés,0,470.53287489552554,1286,0,760,none
198160,Bauer sucht Frau,0,483.49531586145537,904,0,10,none
198336,PIRATEN ALARM! - KINDERprojektTHEATER,0,1.8295477880462407,1052,0,54,Arts/entertainment/nightlife
198162,SOUL & FUNK DISCO,0,-1,1191,0,0,none
198298,Club Night mit DJ Baby,0,239.51598195961355,1218,1000,7,Club
191908,Kein Platz für Gitarren,0,533.0200562789727,377,1000,14,Restaurant/cafe
191953,THE BOOZE BOMBS,0,358.2485872228495,407,0,116,Arts/entertainment/nightlife
191893,METALNIGHT MIT CRYSTALLION & REVEREND HOUND,0,358.2485872228495,365,0,116,Arts/entertainment/nightlife
191960,Haigern Live,0,391.63674535921245,1269,0,0,none
191989,„Ein Glück!“ - Theater von Michael Walter,0,466.77120218230095,967,0,172,Non-profit organization
191998,studio 44,0,359.744421715997,364,1000,334,Travel/leisure
191963,KKV-Prunksitzung 2014,0,278.5772331432915,1114,189,15,none
191999,SUSE & FRITZI - „Stutenbissig Richtung Wechseljahre“,0,431.17137220990435,959,0,79,none
192014,14.03. Echte Kerle - CONTRABAND,0,354.22980594568025,404,389,12,Movie theater
191994,Hausmusik: MARCEL SANDER,0,466.77120218230095,1050,1000,172,Non-profit organization
191995,LEICHENWETTER - Gothic-Metal,0,431.17137220990435,1394,0,79,Attractions/things to do
191971,Oliver Heldens @Naava 13.Dezember,8,397.2711446009695,1408,0,10,none
191897,Blackout! - Die Metalparty,5,438.9706395730889,1415,1000,32,Musician/band
191981,Grillabend,0,492.40064903048227,869,0,9,none
197644,Bungee @ Beach-Party Delta,0,487.2805792109835,561,0,64,Event planning/event services
197670,Letzte  church of nonsense Party  (Elektronische Tanzmusik),0,470.4505230848358,428,1000,150,Bar
197672,ABIHANGOVER,0,527.4527384482519,420,1000,24,Club
197647,SIX / Zwickau / Klubhaus,0,95.50183331427887,1198,803,0,none
197691,After Work Party im Stadtpark,0,258.0955280766765,1126,993,5,none
197673,Twisted Society im Kurt & Komisch,0,304.2767749161675,1408,0,6,Just for fun
197692,PERRY O' PARSON // NO KING. NO CROWN.,0,1.9531368043585788,925,0,241,Community organization
197698,BEPPE GRILLO | 27.03.2015 | Köln - ABGESAGT!,0,473.81718876730736,1512,0,644,Event planning/event services
197658,SCHWARZHALT,0,487.97172493549493,1189,924,0,Arts/entertainment/nightlife
197660,49 CENT PARTY @ SAX CLUBZONE CHEMNITZ,0,64.11191133557814,938,0,20,Club
197719,?HEUTE ? We Love House Music ? ? MUSIK Langenfeld Fr. 27.03.15 ? ? ab 18 mit Rene Petti / UniTy / Andi4Sound / Sauna Seb,0,473.0300709891891,1512,1000,0,none
197662,Langer Donnerstag im Museum Ludwig Köln,0,474.54694334830765,818,31,69,none
197722,Großes Eröffnungswochenende,0,343.40651772503196,1001,1000,94,none
197734,## High Heels & Champagne ##,0,486.0110500824646,1457,1000,16,none
197749,tanzraum.Frühlingsball 2013,0,479.95550616135483,806,984,52,none
197706,TERRA TITANIC,5,214.4750607627516,715,0,92,Arts/entertainment/nightlife
197726,Tiere streicheln Menschen - Die Actionlesung,0,196.3022124953634,1156,0,0,Media/news/publishing
197736,Alois Irlmaier - Der Hellseher aus dem BGL,0,351.0910870307279,1460,0,291,Arts/entertainment/nightlife
197727,Martin Rütter Life   “Der tut nix”,0,297.1532925666494,1201,18,109,none
197767,RKW OpenStage/Jamsession,0,512.4162541518143,1513,1000,56,Concert venue
197740,ZUMM Sonntags Brunch,"4,94",54.58572425828742,1100,0,62,none
197769,Senioren-Nachmittagkaffee,0,452.69785043754314,1006,0,3,Church/religious organization
197742,Fit in den Herbst,0,477.59466557415504,985,0,3,none
197782,Our Thang,0,102.9241335761456,938,0,301,none
197771,The Exile presents: DJ Rowdee,0,476.0158353528095,1464,1000,11,Local business
197761,Alles Spielt! Teil III,0,8.36282058721165,1224,0,767,Attractions/things to do
197773,Weihnachtsreggae 2015 Rat Race + Mundwerk Crew,0,72.89917245173321,1786,1000,257,Club
197775,BOTTLE NIGHT Ab 16 || Partystadl Meitingen,0,346.29891264389283,1057,0,1,Club
197789,Travestie-Varieté-Show ›Classique‹,0,118.28141201240551,1520,39,1012,Arts/entertainment/nightlife
197745,F63.9 - Ballett nach Phaedra,0,1.8295477880462407,1100,0,54,Arts/entertainment/nightlife
197807,Ingmar Stadelmann - Was ist denn los mit den Menschen,0,470.53287489552554,1073,0,760,none
197791,"METAL/THRASH: Cryptonite, Haunted Cemetery,  Disintegrator, Running Death, Hateful Agony",0,360.13333208668394,1331,1000,276,Concert venue
197792,LEGO® STAR WARS™ Tage,0,479.910258495097,1015,0,6,Attractions/things to do
197809,Volker Weininger - Euer Senf in meinem Leben,0,475.1933863115175,1162,0,252,Concert venue
197824,Funky Fresh - Fuggerkeller,0,361.84619933867396,1463,0,20,Restaurant/cafe
197810,"André Ziegenmeyer, The Sycamore Tree & Tanznacht DUNKLE KUNST",0,214.4750607627516,974,1000,92,none
197829,Rockin' Rooster Club V,0,469.53296635158625,953,1000,20,none
197864,Einfach Ich - Lecusay Martin,16,485.51756683146095,1359,0,265,Arts/entertainment/nightlife
197795,49 CENT PARTY @ SAX CLUBZONE CHEMNITZ,0,64.11191133557814,1148,0,20,none
197796,ROSA HIRSCH | SA 17.05 | Hirsch,0,262.15100285095315,1198,1000,657,Arts/entertainment/nightlife
197854,Großer Karneval 2014,0,87.48414365727407,1121,940,52,none
197882,Der Montagnachmittag bei KulturPur24,0,-1,1220,0,0,none
197866,Kammermusik Spezial,0,0.08161792402225888,1519,0,173,Local business
197899,The Making of a Diva - Diva La Kruttke,16,485.51756683146095,981,777,265,Arts/entertainment/nightlife
197867,Schnupperstunde Paare Voerde,0,494.4922337700286,1178,0,17,Sports/recreation/activities
197844,Ballroom incl. Workshop,0,475.81221989312223,1408,0,0,Sports/recreation/activities
197859,BIRTHDAY BASH,0,296.18790509417965,995,1000,8,Club
197887,Acoustic Open Stage,0,433.834735010039,845,0,0,none
197860,Shimmy-Variationen WORKSHOP mit ALADIN EL KHOLY,0,-1,1142,6,0,none
197863,04.09. STUDENTBEACH - jeden Mittwoch,0,1.684412452405399,943,0,0,Restaurant/cafe
197917,"STUDENTENKLUBNACHT | DIENSTAG, 03.12. | KIEZKLUB",0,1.828524285391342,1033,0,0,Club
197873,DJane HouseKat. My Party,0,493.02472143295984,959,1000,46,Club
197906,Queen Extravaganza - DIE Tribute-Show produced by Roger Taylor live in Köln!,0,478.00995410164643,1196,1000,402,Event planning/event services
197874,HAVANA STADL NIGHT || Partystadl Meitingen,0,346.29891264389283,1100,0,1,Club
197875,We love Oldskool Vol.6 /w DJ Beatzcracker & DJ BOOTZI,0,253.1190574515947,1470,1000,0,Club
197876,Horst Lichter - Das Neue Programm Vorpremiere,0,526.9168637012705,1393,0,0,Concert venue
191762,Voll krass Deutsch - Martin Maier-Bode,15,485.51756683146095,448,0,265,Arts/entertainment/nightlife
191802,Soliparty für die Aktivitäten des Sozialrevolutionären Bündnis Köln,0,-1,449,0,0,Musician/band
191816,IWWWDNW,0,537.762990889346,432,1000,148,Restaurant/cafe
191776,Toni & Don Promillo - Soul vs. Rock,0,168.90174906319805,1496,992,383,Arts/entertainment/nightlife
191795,Luca - Heavy Rock,0,168.90174906319805,1495,985,383,Arts/entertainment/nightlife
191695,FUDU – DIE SCHILDKRÖTE,0,359.744421715997,507,0,334,Travel/leisure
191713,ROCKKELLER - 24.12.2013 - HIMMERICH,0,527.4527384482519,1054,1000,24,Club
191818,Augsburger A-cappella-Tage Greg is Back,25,360.66857996413603,1287,1000,48,Tours/sightseeing
191797,Radiophon @ Bergstadtfest Freiberg,0,4.145195986388558,1240,0,0,Company
191835,Freiraum Kollektiv präsentiert ADAM PORT (Keinemusik/Souvenir/Play it Down/Liebe*Detail),0,359.37431142149387,909,1000,67,Musician/band
191882,Poetry in Motion,0,358.18361618763663,374,1000,37,none
191808,Aperol Sprizz Party,0,448.789357592748,344,1000,33,Food/beverages
191809,"DJ XRated (Snowgoons) @ BOOGIE DOWN | FREITAG, 19.09. | KIEZKLUB",0,1.828524285391342,1323,0,0,Club
